name,age,is_alive,score
KWnZwzD,80,True,59.37
OoiZYjx,33,False,50.4
mlGWYoY,16,False,21.92
MANJqpK,54,False,52.51
dTjSxFI,90,,79.87
shKsQbe,56,True,10.22
qseJsfL,74,False,10.8
XEPxPDy,58,True,44.82
XpMURcW,2,False,91.26
OfHImtY,60,True,92.43
qbqKUKy,5,False,42.29
kMZOFtH,5,True,64.92
,30,False,13.0
guuKmBU,67,False,5.86
JnNhMnD,8,True,68.84
UmdIGCa,25,True,13.63
rvkQrcI,15,True,8.72
EiaOyAV,41,True,24.17
WXXXtaE,99,True,19.75
UOyJpFG,66,False,66.05
ZBAjWut,80,True,87.38
gwYkrQV,97,False,89.3
RlNpfgD,27,False,40.55
IddsiLV,56,True,87.88
VCmSGSo,17,True,24.29
EqSRHmF,18,False,49.77
xLJrlYa,6,True,52.17
rqwmPyI,85,True,
igJjBKd,43,False,35.21
OSYWkXH,5,True,60.36
UpWrBqM,84,False,59.63
NubktBa,35,False,40.09
HSuifhU,55,False,
MZDxqec,83,True,88.66
fiHWBYU,4,True,62.79
yjCkGBk,63,False,72.68
OcSBpkz,68,False,57.56
kmhMKCU,85,True,84.97
BTdRsJS,65,True,55.76
TlyGoHy,88,True,55.15
llnytSQ,5,False,73.86
yEzGTMr,62,False,88.0
ffXNdmn,21,False,46.53
fsirxPI,38,False,16.98
,3,True,28.77
HHBpEmQ,54,True,62.09
EJJuroP,13,False,62.75
fhjTJPH,89,True,49.39
jsRuzmj,22,,45.12
FckpkyV,30,True,5.55
szUXVnn,64,False,2.5
aJMKdqu,83,False,71.61
eNdmDlD,62,True,51.02
VHpoJst,39,True,95.08
rFoKGNh,50,False,92.6
JNkbxnT,51,False,63.3
PrqKGKA,19,True,88.05
prqcMBa,50,False,46.57
HyggGnL,34,True,95.56
dEkJeEQ,62,,35.57
aNdJffm,36,False,14.19
jeVfOJK,65,False,44.72
RvHiwDM,82,True,59.58
YvYaUNr,53,True,89.1
GxyfKqN,77,False,7.96
aCcTjcE,99,,48.22
InFnNSU,22,True,31.93
zoJCgVz,81,True,35.42
lLkZsBw,76,False,8.12
DpPOPyO,37,,97.88
OtVThyp,1,False,72.92
CBQrhcP,21,False,90.76
uAuAUmF,1,True,99.73
RBcrPDM,56,True,80.96
qtMbvct,53,True,
ApPVPyh,37,False,
PVqbSpZ,50,True,1.3
FnFuuKG,33,True,79.71
PkOjNID,24,False,66.32
nAHNkWJ,21,False,32.91
eVKqfCb,19,True,
GiNWiOR,38,True,19.13
VJMmlZm,90,,21.51
eIfbBZT,28,True,77.87
nSIoJuv,65,False,
PXyczSh,97,False,50.51
tABORwI,36,,59.91
kcVySyH,21,False,
hhpCOMq,32,False,15.24
RROiJrK,62,False,2.95
rowEqol,42,False,8.9
,10,False,49.75
DiFlFCD,56,True,17.17
zTsgqFz,24,False,79.66
jjFkqwh,28,False,75.03
lmViWPT,31,True,27.55
jMyBQso,52,False,33.34
vbbrJhM,49,True,20.47
lyAlGTE,58,True,50.79
phuNKHX,89,True,33.72
YJrszSb,90,True,53.28
PwKcMeV,98,False,89.0
xzPrpYY,21,True,89.62
MbOTbgO,30,False,57.89
fxhqIpH,56,True,40.07
zJtOczM,53,True,8.09
,51,True,54.18
,81,True,94.01
CfqmXVN,50,,94.32
yKVnrDQ,41,False,62.07
ASwBZsg,48,False,71.24
YvTinyN,74,True,87.31
kWtEFWa,79,True,79.66
GHkkbBH,84,True,61.74
vkuvqlr,52,False,38.35
fItTPKM,53,True,58.35
zwNjdze,60,False,83.49
OjLCJDT,97,False,6.38
tMOVGgZ,31,False,91.22
oNHqWrj,61,False,48.78
mQPByIk,90,False,8.56
KSYOgNH,82,True,82.52
yJnNLun,56,True,57.27
nxTLLTP,37,True,76.27
aACMGHF,63,True,93.6
GlNPjTP,68,False,60.53
,83,True,92.8
jWBGIwC,77,True,98.11
ClWHmkn,69,True,84.84
HEtZXfh,33,False,12.19
rBRuGrs,91,True,
cBplwWc,75,False,97.6
DBFcJCU,47,True,29.4
rxfTvQm,87,False,73.28
ChkcsRF,39,True,39.01
nttVqFk,81,True,84.69
iHDlLgF,2,False,57.32
BvqvXuJ,,True,2.93
qOKovlh,34,True,24.58
JGWUsTz,60,True,59.89
EKnALuW,30,True,30.4
LwwZpPK,26,False,76.73
XHmXZPm,55,True,41.79
iItnwqT,84,True,70.76
xFZnXHb,98,False,47.22
YqUIvQU,40,False,2.07
toLYeJj,8,True,28.43
ugvOGOX,53,False,1.68
XpzvtXx,12,False,1.6
kCyTkEF,63,False,34.54
KhjaHqM,29,True,84.83
UKpqYQh,52,True,88.6
XbPIxff,12,True,71.09
bpKhtzz,12,False,
ABGyPAl,78,True,82.21
lHHdfEE,89,,90.53
PErbjWV,28,False,54.33
tbWFqLt,15,False,46.25
DFjmzdP,49,True,85.3
FcvPMqX,92,False,77.31
zvJShDc,13,False,12.78
FHTENFN,,False,40.24
jDciamr,28,True,85.39
xeSJqFz,27,False,37.25
ZdUaymL,,False,4.66
nlKWQsj,2,True,98.05
dvKBJJU,10,True,82.72
tYcukyX,31,False,81.52
FBXlLNH,46,True,61.31
,65,False,74.85
WVxAiCJ,9,True,51.46
LIAGVsv,76,False,75.77
lofpakN,57,True,84.42
DrbkOeN,98,False,23.96
YkxuMFw,3,False,8.7
UWWDril,21,False,13.35
jokKmvi,52,True,39.41
qDQWVkw,4,False,56.2
hPIGRlw,32,False,19.32
ZhKxlpe,58,False,46.58
tnhjiaI,48,False,46.46
wLDYYIG,64,False,28.69
xCppdyg,42,False,85.75
dTYCMrE,1,True,10.91
hABgdKC,7,True,10.34
lGjaEjq,,True,24.95
,73,True,50.77
sGgfrcA,86,True,79.55
nBEIGxD,16,,6.41
UMAeobe,12,False,55.34
DBGdwgz,3,True,
gYjlCLw,97,False,75.22
MERrgEH,2,False,37.24
AnzNSAh,77,True,17.56
dbanbfu,89,,20.55
ZnKLWDH,77,True,33.56
fYKKCxL,53,True,32.72
ZKWANEO,86,False,96.96
QpIdVpY,27,True,24.41
ghcsQuj,89,False,21.37
DfmEshQ,76,False,98.72
JrUsTuS,46,True,97.61
IVnVJbt,35,,97.09
cCozNrX,48,False,70.27
RknIHYu,74,False,76.43
wgYZkev,83,False,77.6
GkpMydt,33,,10.62
KqPITsF,,False,47.16
SFdbAVY,41,True,86.28
GLuyioh,72,True,7.81
jUaLOKQ,61,True,11.94
mkEuPci,72,False,69.84
DMYfJuV,93,True,53.81
iFhoTbK,74,False,29.16
lPhnRyB,35,True,74.55
nSzGuHJ,82,True,33.18
eduJJxT,17,True,33.05
xAIQxlH,25,False,43.13
CwoOiqx,93,True,86.58
bbVbLYZ,5,True,58.32
STgwgnJ,10,,2.95
ScHGMBf,18,True,
IyBWfBS,93,True,33.83
AKqKkLq,74,True,16.79
DStcTKS,3,False,
NBSAXKp,62,True,9.54
evRNqWy,29,True,66.18
oESxyBj,34,True,56.97
zbvJorO,15,True,38.4
VCHLGSp,52,True,67.86
INHxqzh,91,False,75.96
vSRaTZX,97,,92.5
wMJcBMm,87,True,81.35
yKqQwgM,34,False,10.29
NMdTWdu,44,False,21.85
VgVPboZ,64,True,53.84
ZSzVKpi,62,True,75.65
NAKKhOs,24,True,21.68
VymJdzu,52,False,11.55
wBxvIft,13,False,98.42
aSNwLwB,97,True,81.64
XGjhviC,87,True,24.05
DRveEJg,4,False,3.07
hLgRHhF,,False,59.72
qIEqUiT,67,True,32.17
NXAPewO,47,False,73.67
dLtNnlF,23,True,3.82
lFohDPe,81,True,10.5
wvXDdfH,72,False,72.85
mIwoSKJ,55,False,31.9
FrzXwQr,43,False,52.44
DlFYFHT,55,False,13.39
JXSQXdf,73,True,64.57
vjBMMEq,,True,85.94
oAnOGhV,48,,79.78
QZBXVmo,5,True,48.33
rOcjRwB,60,True,91.57
qxRcusA,43,True,74.66
OswlGJI,12,False,26.36
UyBmnDS,51,True,42.53
pPOBZpP,42,False,90.24
tUXsVtN,54,True,35.82
bJmNRcA,76,False,19.48
HIHwNxF,93,False,96.36
vksojHX,43,True,46.6
GFfaaKB,43,False,64.32
uGFlioQ,64,True,44.22
,3,False,60.51
JELneIL,32,False,17.49
TiXOKXD,48,True,20.51
ocWEYSJ,24,,29.93
,30,False,61.74
LwqjDEH,31,True,
qfJfwrP,56,False,31.99
CUNdDwA,61,False,19.01
cZnOXvo,,True,69.42
CsMvfjB,61,False,16.38
xiPSZiX,41,True,40.37
jsKqRpp,52,False,41.25
HuwwLgV,51,False,38.13
dpGScLt,23,True,71.47
WJcafBH,30,True,21.02
ikwKLbr,8,True,46.26
aVSFCOT,19,True,73.78
kzMIwHi,60,True,53.4
ptmNQdO,66,True,54.51
LZTIuVr,,,59.49
BNrSsYN,54,True,5.84
uLAhCGF,56,False,3.04
yJleToF,64,False,83.05
VaOFXuR,59,False,33.7
yslEAdu,19,True,61.58
vdNXXcg,1,True,40.74
yTkPamO,58,True,17.44
TQlMhxG,95,False,99.1
rbJYGcV,62,False,7.22
,66,False,14.6
LsrcJfV,12,False,27.97
kNlSFnk,18,True,73.04
WqaxYTe,17,True,60.65
RTkJUES,52,True,76.61
uHMGpeJ,85,False,36.3
ASQagdU,59,True,54.76
gqKHPfH,76,True,92.87
WISXFmt,60,True,34.42
CHMsRRt,48,False,42.33
riLRYZq,11,,98.66
zcmyyoU,97,True,
LYOJNiZ,71,,46.46
vhXtsKV,62,True,27.83
CqKXnTI,93,False,57.73
mtztKMX,79,False,82.88
kjFyYCH,33,True,39.69
duukTeY,68,False,82.97
GqDnlAX,60,False,71.38
CaSxGEJ,78,True,9.47
PxLbDEd,74,False,10.51
JuSvjTE,17,True,36.64
aePlbLn,24,False,17.13
RjYmjoG,11,True,43.66
qegBYYA,58,False,28.59
SggzOxB,52,False,20.0
iXnkIqZ,16,True,64.53
xHYLxDf,97,False,53.34
XWrSLFP,92,True,77.49
lHrlcRZ,78,True,96.01
HZZKnbY,57,True,25.19
ioqhylO,36,False,66.24
yvUMnau,11,False,82.25
BONAdrh,47,True,87.95
BbMjzAa,14,False,22.34
pBOZRdV,36,False,9.99
CcWzgmX,,True,57.32
tnNtKWo,85,True,6.19
eHeNTnk,35,True,13.23
bgHHdWR,87,True,
lvdosQr,18,,78.44
QowibtB,77,True,19.6
IDfqBem,87,True,55.62
pgkPDjT,,,32.42
hcYXKNI,64,True,34.16
udxEbYG,34,True,95.69
lRlvPKD,29,False,6.8
hlWpCZX,24,False,42.24
KUmgqtg,8,True,90.52
KaiCAvX,86,False,85.62
BhsssOM,73,True,18.32
JbMFPvU,45,True,48.61
YUGnIFo,14,True,61.98
,17,True,27.62
UlDBCRV,46,True,92.16
HnnPnvk,26,False,
bwrzFGf,6,False,96.45
OYBCgiz,89,True,90.52
PadkGqV,34,False,92.75
KmfKgDa,15,True,70.73
EoOTBDa,33,False,30.18
GAlkjhc,85,False,69.37
,80,True,35.11
oPNIciY,63,False,54.27
NhYUunA,51,True,86.95
CpfaVru,,True,59.37
pFjocWJ,76,False,45.17
GFGdkDm,33,False,45.29
GXAUENc,11,False,6.48
WAsBfJM,87,True,79.23
hIBzGAp,47,True,15.77
DtVLjwE,78,False,18.91
lUkmQqC,6,True,25.51
iPfTGmd,93,True,46.95
VTDkzBE,6,True,63.47
xLolsjP,88,False,7.32
DyriPFu,59,True,50.29
ysIFHer,91,True,26.08
nsArnLl,90,False,8.17
XvGvbnj,47,False,6.6
kerFeaO,22,True,55.74
gTFlLWW,71,False,15.56
fmKkwJb,75,False,82.46
,74,True,72.84
,90,True,66.67
LVqbqTG,63,True,25.22
hdpwAqe,9,True,53.14
GPOtgZD,2,,8.9
eCPQXrQ,9,False,83.41
xnKXzZt,70,True,29.25
YoBzRpD,14,True,29.94
MtjSdue,95,True,26.17
xcYvpKM,46,False,78.24
hnsNBOn,98,True,34.61
JGAfeNl,11,True,48.48
WreOuBv,95,True,46.4
cHSqSBi,42,True,30.32
amXkVnY,7,True,30.11
pXXTHcL,61,False,1.98
miHVosy,28,False,72.61
BIhOylP,37,False,13.1
dYLMjCD,18,False,72.24
zobFNew,71,True,62.24
MaOPZpJ,35,False,17.68
eFCtJyq,18,False,68.14
AsKvBHm,30,,77.42
sNkoDTA,46,True,
foTeukf,32,True,
LRLwFEl,27,True,
sFPRlmG,95,False,11.61
OrurLiG,32,True,31.22
CWkYFgR,16,True,79.41
mjTGHRb,17,True,96.83
PqOwgTf,64,False,70.5
jNqOOkp,74,True,82.62
AXADujt,40,True,6.87
nUbtNgK,80,True,68.82
KHwToXs,26,,69.61
moHTBPZ,67,False,19.36
ogYHgTN,28,False,90.23
gnbnmWD,66,True,90.4
YHiBXPR,60,True,43.19
osbKVdH,77,,89.63
yDtSnsu,97,True,33.31
XxAXOBn,63,True,87.01
wNaBeNB,34,True,56.37
iRrOzyK,10,True,45.35
PnWnkAy,74,True,8.99
KQnDqds,43,False,14.24
WDGqTaq,83,False,12.58
yJUPgBY,50,False,65.94
HnSoMZi,18,True,44.92
HZjeEcg,16,False,44.63
AudaSAA,16,False,91.59
CtiCvKg,74,,31.92
eSDfWbE,35,True,
iNgFhod,13,True,78.0
OHyFefd,55,False,18.98
vpPIXzq,10,True,78.34
tjZITZC,27,True,95.97
DFXkbdn,64,True,72.06
idbYxPd,22,False,10.09
FxEpsbE,51,,1.56
KyUtuIx,56,True,56.11
LUAFrTc,40,False,40.33
SEhEgkg,55,True,97.45
LqJytEl,26,True,83.51
HIJnhKL,78,True,9.17
IPszJlG,49,True,10.74
CTNZZbg,21,,14.67
zTIZBET,5,True,98.96
tEXRqFU,41,True,40.05
WaMRBus,29,True,81.17
jGLxaZJ,70,True,20.29
BsdNqMy,36,False,
gxpikoe,23,False,70.56
OtyyzGD,35,False,74.73
BuWYrOP,98,False,32.74
bcQSlFw,42,False,76.75
BLeZPna,58,False,
UIcMkOU,42,False,55.99
weZiJHw,94,False,37.41
,,True,10.57
hPQpoti,85,False,78.92
ksGbFia,20,True,16.56
WZHzlqK,49,True,16.03
OKqpgot,93,True,90.68
jYTwJld,84,True,41.43
hznbWWz,,True,51.91
AhldYZF,,True,90.84
nlKlVmy,54,,97.95
LGxkFIl,87,True,44.93
aoeWxLh,96,,79.17
iJDIpHw,15,False,59.18
eIiGTrJ,56,False,73.97
EiRsrww,35,False,55.18
JtbTQSh,61,False,51.73
KpLjRly,73,,70.61
FzJIShh,66,True,87.96
QJQwwJR,27,False,5.75
uzrzmBW,45,True,32.35
CpELJNK,39,True,87.49
udRLeuh,35,False,84.12
hzkVBjc,8,True,61.86
TAFjvpB,5,True,33.24
,6,False,94.52
bYHsZEg,91,True,
fwBjWtB,89,True,67.28
zRNXVpO,,False,40.69
wfcSLNy,5,True,94.67
pJKyyEJ,76,False,87.69
uLxXmDN,39,False,69.18
LTPjOvi,46,True,48.44
WyhoNAp,32,False,27.62
YHXFUSW,,False,30.81
YQnuVMg,97,True,62.96
MLAnJfP,76,False,32.97
IclmRte,1,True,79.46
spyTITh,92,False,41.05
OsIeDpf,95,True,5.27
rMUOUdM,88,False,29.79
qlsEier,66,True,4.45
qNNctex,86,True,18.74
jhfXFWO,93,True,5.72
RlSKZjo,91,False,97.12
zEOwkjw,34,True,20.4
eTblfwD,55,False,72.25
SbYrndE,11,False,65.65
gZPqbgB,45,False,64.71
gDTStuM,12,False,
NVfDvwm,47,False,51.34
eWLSXFH,79,False,
ZzjpJPc,86,,77.26
IKjDxsV,22,False,35.26
taMiuzM,71,True,49.63
ydkSDIQ,50,True,30.45
mTqMLWX,63,True,26.5
trGrBaR,92,False,20.19
xZsajbx,57,False,7.97
MthRnEW,93,False,11.45
EJcekAJ,36,True,72.94
miqyJkQ,76,False,36.55
ySiTWWM,9,False,3.94
oljZdyU,44,,31.81
,80,False,64.53
yYeuttv,22,False,87.26
Mciyeym,82,,70.19
mUaocqB,16,False,30.28
zRywIdm,99,True,39.58
ySvFoXc,37,False,63.43
DUxegTo,,True,66.78
jecTdSF,14,False,64.6
EuvkdqX,41,True,98.19
FtvtHyg,70,True,29.92
KezWhwi,64,True,99.76
fhqgcOd,60,,78.69
XnlQmVm,58,True,18.66
gjdWrKr,77,True,59.54
vCyZxcL,27,True,71.58
DuNgApK,69,True,52.26
sPpypRC,79,,30.8
qibJhpa,85,True,60.51
fCIvEFj,22,True,19.91
GnRrqkS,69,False,33.53
NxgsSOo,26,False,39.3
AetZeFP,98,False,85.05
RHtZrGr,31,True,32.92
EwCnVLr,20,False,89.0
,43,False,46.62
RnwJMae,93,True,91.76
uLPoFSP,54,False,63.21
DPnGZIF,50,False,76.18
XQDYKdH,10,True,1.4
khjEFdW,9,True,65.67
bTeNhfE,72,True,52.56
okLTWcG,74,True,85.96
OgBapVF,25,False,98.79
pycJltA,,False,35.74
rqKWuwV,90,True,85.11
NgCqJss,37,False,24.78
YpanhqH,17,True,70.4
QZBysnI,32,True,17.84
VJIMfcU,80,True,16.4
MJmemwh,70,False,54.89
PcuXgrM,95,True,3.68
gTdNesa,86,False,64.88
DYSDqcN,61,True,28.6
wgvEweb,81,True,39.65
bhtHnlO,47,True,
sHOZQoW,,True,27.68
oXPPWqG,,True,43.92
MdZOXPQ,70,False,20.83
kJdcELK,18,False,90.45
KLCVhvv,16,False,66.99
tWFuMxD,69,True,61.7
tETJQiN,6,False,89.15
zIOPZza,51,False,55.74
teLFOsY,84,,66.06
dlTTNkZ,77,False,85.78
WVfWSMm,70,True,43.54
WOLdDUM,80,False,61.69
lQgUJXC,25,True,58.04
KRMybov,92,,
wsfTsNq,93,False,82.5
TNFmlcy,28,True,59.0
,,True,56.63
elZcvQC,5,False,19.68
pSrsJMq,72,True,25.77
pGmrMZm,35,True,32.57
vEmEUpO,13,False,12.58
ETEwksj,87,False,47.86
AZGCira,73,True,96.02
aGxGoRq,78,,12.62
tmHneJk,38,False,87.81
pinivLb,82,False,74.58
XzYvvls,19,True,96.71
MfQWQQK,95,False,94.54
XjAkgMk,89,False,94.94
KGpAcgl,54,False,43.06
rnTbLQs,17,False,90.55
VzMGdll,67,False,24.37
WtEdaEV,88,True,9.41
jqfzDIz,93,False,86.17
twUhfAV,68,False,94.43
gvcKSVv,92,False,56.64
XQmMmRT,96,False,60.15
nUsknre,99,False,39.58
zOmIuPH,36,False,71.5
ZphUxHv,5,False,19.56
Rkygfqk,1,True,89.22
mEtOCAN,77,False,14.36
QdFNXly,8,False,21.71
wiVsrOA,82,True,17.16
LnjSPpI,12,False,29.92
mLOKrNk,95,False,79.38
CSFIJfJ,45,False,7.74
OKcAFAw,59,True,60.52
dlWukfR,79,False,75.26
yIqWQUG,70,True,94.45
xotHezO,61,False,37.72
QniUITc,29,False,62.0
olIxZJq,36,False,76.5
uydaPxJ,4,True,1.57
kZPbkCS,22,True,35.54
RJaNapb,41,True,50.48
JmhNDRe,72,True,67.04
sPftZmh,82,False,65.68
DRiwrHO,68,True,74.63
,85,True,38.76
VteYsvs,16,True,5.12
ELLBwVu,13,False,13.47
nOWOTvj,26,True,73.57
dOgfdzv,93,True,50.99
ZaSsclj,28,,6.3
SgHAZvU,90,True,50.32
TbLPgvq,63,True,31.61
FWXwjhX,,True,36.95
ckCQYsV,86,False,92.69
sCsMSuG,1,True,83.56
ACBReEb,60,False,3.66
tpvRpDU,53,False,72.26
mtumZxw,24,True,14.02
,20,False,87.51
DDJJFLe,9,True,55.45
aRzfHpq,23,False,53.49
pXvQoIJ,70,True,5.11
hfouWnB,23,False,22.5
TRgJNtb,92,True,55.56
gcwxiBW,10,False,97.15
zBCysOX,86,True,2.97
cGtXIUv,39,True,84.21
ijMERZk,34,True,84.24
hkksbkN,83,False,44.71
qrzIrze,58,True,93.7
uoIPLtd,,False,44.34
,16,,61.4
dFScLCR,28,True,9.68
wqSIQRa,73,False,17.35
,70,True,17.51
BnuFOTc,89,True,12.16
eIyKugK,10,True,11.9
YLYwQDL,88,True,42.6
jMRuxqN,74,False,15.99
nYJOFHF,47,True,14.65
zFiProR,72,True,18.1
IuedXBt,56,False,54.06
UyNOSOl,52,True,65.64
sGONcRg,23,True,65.7
fvcooEq,92,True,14.58
RhjekGU,93,True,54.02
sFpefaL,16,True,14.43
XgBiImO,34,False,96.88
OcBcQqd,65,False,45.26
PSrmwKi,,True,67.91
zulcjqX,4,False,68.48
BKsXNPZ,24,False,5.84
KDMajVd,58,True,
DivTWNC,63,True,87.25
JFrQTvC,34,False,57.73
ByaIxKg,56,True,18.45
YlZWAWi,52,False,17.97
sWxokhm,54,True,12.62
UvHHIes,9,False,21.1
Eygfrug,61,True,31.26
zvSGuGN,50,True,92.14
mfXbvjI,54,True,88.56
lWCvpgc,89,True,7.44
EtZksxr,91,True,61.62
MXgqVPk,38,True,87.54
xhMdjmL,25,True,70.12
RyAKRbE,80,False,64.07
ADIeDhG,74,True,52.4
xxyIJMr,90,True,5.84
iLAiYAk,21,False,43.67
QiTFFhd,1,True,59.75
oEILpqp,34,True,27.89
dpTjbAC,74,False,24.17
PuhGJbJ,82,False,65.13
iczuCcz,38,True,54.56
BYxdmHC,78,False,99.8
CzciKTQ,28,False,56.5
DKlsZGe,27,True,22.75
VGkkUDC,29,,38.08
zmLKIbj,92,True,42.69
XakGyiF,40,True,12.83
TbfYVoG,95,True,1.7
ANlVywz,78,,
,96,True,97.41
xceHCHS,14,True,32.21
kEeaENP,54,True,
iCgyvHs,,False,27.3
lEuFdTN,52,True,53.64
rYoFaQw,51,False,58.12
tMQSUwr,91,False,48.91
yVTgtyQ,61,True,36.7
zLbnJym,17,False,80.44
,72,,11.16
RVTOvqG,44,True,35.53
LtVOKvQ,25,False,56.85
tLSsRif,70,False,46.75
aLLqSna,7,True,55.8
hVaYZDr,59,True,57.05
UzSQlzT,53,True,1.68
TEugBCz,69,True,91.96
zVMrPuK,80,True,
iuKMlyk,3,True,92.71
UxelZXk,34,False,72.91
KRswLaA,34,True,46.38
UfGpxhm,32,True,38.51
xhJWuTI,3,False,43.77
fJXygAA,74,False,92.8
HQgeLBq,41,True,
ZdEinWQ,89,True,44.98
vzQjwsT,77,True,44.05
iBeShbQ,97,False,83.54
tZqKkrM,94,,13.13
ZKMvuBZ,48,False,
YayASqt,81,False,94.75
ismyoEw,64,,68.16
uSqvxMM,16,False,25.7
mWVeKDQ,14,True,49.83
OgxxRyf,45,,39.36
hffhlYx,7,False,27.81
gEuUxBj,71,False,19.68
adOLQqp,20,False,84.93
ZJMdibj,,True,80.4
EitHTba,68,True,49.6
ZJhteJP,51,True,16.63
ecPuBnj,89,True,45.23
UVYpofQ,73,False,65.22
AdWmwZR,55,True,53.28
NSlolAW,89,True,38.9
,74,True,95.64
jaPzJXb,22,True,
STPSBxl,32,True,71.52
UBHEkpX,54,True,20.68
QKYzzOy,89,False,26.94
RDmAphn,16,True,52.52
iiPucpS,43,True,54.65
kwrjkDk,17,False,86.81
CebAjaS,87,False,24.06
sulkiOj,72,True,32.86
kCsXNBB,51,False,3.14
iDhnJnL,46,False,43.35
ueVFVkw,39,True,2.38
OYfVinZ,91,True,
wolDjRm,49,False,31.62
EMQsxKN,35,True,88.62
vffkskH,57,False,16.97
sNXQWoo,72,True,95.95
ONRubCG,34,True,47.49
jKoUZdQ,88,True,78.97
JhGUQze,71,False,
ozopfIb,61,False,54.76
sjRsIfP,75,False,49.77
wihlcmq,89,True,97.78
QGkotrv,94,True,26.36
rImnIDO,6,,19.49
thbRXbM,5,False,19.38
zHkRVsb,77,True,63.21
fwMCLvJ,54,False,63.58
kUomnjI,66,False,10.71
EvMRzZB,47,True,93.3
UZTwmSX,47,,72.46
UzbcsCl,23,True,13.75
QdDgJkU,40,True,
cZXotWF,45,True,29.65
HRCAYXx,67,True,80.71
hmuYihK,55,True,74.16
MkNENeR,37,False,68.43
NbxbvQS,69,False,9.22
xFNooJI,23,False,80.24
GVtELnK,,False,56.34
ChbgJyO,43,True,60.9
FunQaHx,64,False,87.17
AUzbvXA,66,False,59.11
xAAdcgC,31,False,49.94
ulBXzyP,58,False,45.81
UmYxKtO,82,False,45.11
JpgYJua,100,False,49.7
nDUVlEV,27,False,4.36
iCeBEcb,11,False,
OCwAvvA,68,True,45.78
eBMKByU,58,True,52.75
,47,False,13.74
SlYgyRh,49,False,42.41
nTUpTqN,89,False,90.24
xcCuINW,91,False,22.36
RnYPoKk,21,True,72.86
,79,False,92.29
ZAamErJ,69,True,24.64
qyCqaXs,100,True,91.15
HMCfPdS,46,True,82.2
XeOyiJN,41,False,86.52
pQNMyDu,76,True,69.54
uHyUkpb,98,False,54.84
ycOmJAw,84,True,99.9
WEqpLqZ,47,False,55.61
nSYyzyF,17,False,70.56
SLxJhfQ,67,False,30.44
,90,False,43.5
XxBTPIo,71,False,68.79
KvpJayp,21,False,4.12
NXbkEbi,98,False,40.42
,84,True,15.77
DmUVEUW,21,False,92.32
EcdxnaQ,68,False,85.34
goNwGyA,39,True,14.2
iRVOkVD,37,True,87.94
MBKCfem,1,False,49.31
ezGbKSL,91,False,19.82
asvIRCq,,True,55.47
Gawhigb,49,True,78.89
weHAysi,81,True,35.91
hRhkxXl,71,True,45.14
DYbZAqX,93,False,54.42
,57,,77.54
IIbEVcC,12,False,65.66
KotCKUI,27,False,11.98
SrLJcFZ,90,True,20.66
mPYZUrm,8,,7.14
zqxoJbS,46,True,
wqpvzYJ,28,False,20.3
jnaftUT,41,False,51.44
pgVDjLV,99,True,1.76
vNiqzkG,63,False,95.57
WyqTzsg,83,True,46.14
ecEXlTo,38,False,89.25
HMBhnSU,68,False,40.22
eITaEqA,85,True,1.18
zlbGbUX,43,True,79.83
KWBVvPo,31,False,77.49
yCJpsdw,,False,73.2
zkZNOfW,69,True,54.82
pwCxdJC,60,False,54.83
fIuGqUy,34,True,48.8
BrTcrYk,68,True,93.64
AEQcRJo,7,True,51.09
kERhJdR,70,True,40.14
Irvjerx,41,True,24.01
ZKxtNjH,70,False,69.18
TwNHxjc,80,True,66.31
hgftLgo,38,False,79.74
CwEkzVr,68,True,4.44
yaQUIyW,53,,90.33
ZzoWqSl,63,False,18.12
AzkIxSe,34,False,99.57
UufBvHi,42,False,64.55
tqPleqg,47,True,82.95
RUaPXfS,46,True,5.62
beiHtAe,69,True,58.16
OMADcBH,27,True,69.82
nIxNVST,13,True,57.69
yzcDETT,58,False,97.25
NqsIsId,6,False,24.12
cxbTmrL,54,False,55.53
OZVJuxM,56,True,69.12
BKoKqAQ,14,False,18.12
RDlftEv,79,True,3.64
KgQUrin,2,False,27.08
pgBsswr,,False,88.05
gdZtQEE,64,False,86.74
hTgKswD,17,True,5.81
jELecZP,21,False,33.41
,23,True,17.42
ovRVwCY,20,True,35.66
RHHuzjN,15,False,75.27
qhdgIWY,79,True,18.0
UjYxiGq,95,,49.97
YNdEsMp,43,False,26.23
IdQBJnF,10,False,98.22
iOoqwua,18,True,34.78
FRoZMnT,94,False,73.88
snHPTFq,74,True,91.92
FVvoCsM,7,False,61.51
YSwdeDa,97,,60.79
Ctddpwg,96,True,22.25
hZthoNj,11,False,53.49
bYRpnaB,13,False,25.58
XhBAbVT,46,False,55.0
EiExYUw,39,True,66.01
ALQmYUr,74,True,85.29
cpxDUSm,53,False,37.48
CiuGEZJ,93,False,13.29
noWGcYm,59,False,16.01
yvDHCox,45,False,35.67
YMygHDO,29,True,
VSynLgL,,False,8.03
aGTbijC,95,True,39.06
aVNzUsQ,47,True,23.25
,55,True,30.0
ocjouqm,37,False,
ZRPtrZB,,False,84.26
BFSTqrT,58,True,61.58
fYxSpQa,62,True,47.76
DCiJFKE,62,True,24.0
UnlPViT,67,False,5.32
MxTJRwR,49,True,4.48
OBHQBRD,24,True,52.14
IMYbxap,33,True,36.56
jBOAMri,30,True,90.95
zWwYxWC,22,True,38.56
LmrQdod,85,,43.67
xeCLzkx,12,True,42.35
